index_step1,index_step2,index_step3,overall_score,50_Avg_F-Score,100_Avg_F-Score,150_Avg_F-Score,200_Avg_F-Score,250_Avg_F-Score,300_Avg_F-Score,350_Avg_F-Score,400_Avg_F-Score,450_Avg_F-Score,500_Avg_F-Score,50_Avg_Precision,100_Avg_Precision,150_Avg_Precision,200_Avg_Precision,250_Avg_Precision,300_Avg_Precision,350_Avg_Precision,400_Avg_Precision,450_Avg_Precision,500_Avg_Precision,50_Avg_Recall,100_Avg_Recall,150_Avg_Recall,200_Avg_Recall,250_Avg_Recall,300_Avg_Recall,350_Avg_Recall,400_Avg_Recall,450_Avg_Recall,500_Avg_Recall
6,2,51,0.29821121428571423,0.12366142857142859,0.2051678571428571,0.2664907142857143,0.3016585714285714,0.331155,0.34230714285714287,0.34927714285714284,0.3529121428571429,0.35572214285714276,0.35375999999999996,0.38002714285714284,0.3765421428571429,0.3740864285714286,0.3556850000000001,0.34657857142857135,0.3283835714285714,0.31277785714285716,0.29936,0.2884135714285714,0.27622571428571435,0.07490142857142858,0.1441235714285714,0.21246285714285715,0.27006,0.3279,0.37056428571428573,0.4106857142857144,0.44674,0.4830342857142857,0.5116828571428572
6,2,51,0.2889822142857143,0.11821642857142857,0.19642928571428572,0.24571571428571432,0.28867000000000004,0.3190264285714286,0.33346857142857145,0.3425121428571429,0.34597500000000003,0.35013357142857143,0.34967499999999996,0.3686357142857143,0.35924500000000004,0.3421307142857143,0.33801714285714285,0.3323264285714286,0.3182407142857143,0.3055985714285714,0.29231785714285713,0.28280000000000005,0.2719964285714286,0.07142714285714287,0.13811142857142858,0.19692357142857145,0.259685,0.3171364285714286,0.3625678571428571,0.4039457142857143,0.4397735714285714,0.4772321428571429,0.5082014285714286
6,2,51,0.2792861428571428,0.11531785714285714,0.1945842857142857,0.23994428571428572,0.27280785714285716,0.2995957142857143,0.3156392857142857,0.3283257142857142,0.33928428571428565,0.34219499999999997,0.3451671428571429,0.36135071428571436,0.3571342857142858,0.3325907142857143,0.3185021428571429,0.311775,0.3001157142857142,0.292335,0.2863378571428572,0.2763078571428571,0.26829428571428576,0.06940142857142857,0.13642642857142856,0.1928092857142857,0.2460085714285714,0.29785500000000004,0.3446271428571429,0.3883957142857143,0.4321907142857144,0.4668028571428572,0.5029321428571428
